alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam,incident_id
ALM-10707,2026-07-18T02:08:14,SyslogNG,ao-005-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 421 ms",dc1,rack-C,prod,HIST-2026-003
ALM-10769,2026-07-18T02:08:29,AppDynamics,ao-053-payment,payment-provider-gw,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 109 saniye",dc1,rack-C,prod,HIST-2026-003
ALM-10762,2026-07-18T02:08:36,AppDynamics,ao-044-load,load-balancer,1,cert_expiry,Sertifika 30 gun icinde suresi dolacak,dc2,rack-C,prod,HIST-2026-003
ALM-10742,2026-07-18T02:08:43,OBM,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 886 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10678,2026-07-18T02:09:07,SyslogNG,ao-013-session,session-service,4,gc_pressure,GC duraklama suresi 1771 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10737,2026-07-18T02:09:08,Prometheus,ao-007-web,web-bff,2,latency_high,"Yanit suresi p99 esigi asti, 325 ms",dc1,rack-B,prod,HIST-2026-003
ALM-10675,2026-07-18T02:09:17,Prometheus,ao-010-auth,auth-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (190 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10656,2026-07-18T02:10:20,SyslogNG,ao-004-mobile,mobile-bff,3,latency_high,"Yanit suresi p99 esigi asti, 534 ms",dc2,rack-B,prod,HIST-2026-003
ALM-10744,2026-07-18T02:10:23,Prometheus,ao-025-payment,payment-service,1,backup_warn,Yedekleme 59 dakika gecikmeli,dc1,rack-B,prod,HIST-2026-003
ALM-10605,2026-07-18T02:10:42,OBM,ao-013-session,session-service,3,timeout,session-service servisine yapilan cagri zaman asimina ugradi (213 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10725,2026-07-18T02:11:13,AppDynamics,ao-038-cache,cache-cluster,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (173 ms),dc2,rack-C,prod,HIST-2026-003
ALM-10731,2026-07-18T02:11:19,Prometheus,ao-014-session,session-service,3,thread_pool,Thread pool doluluk yuzde 85,dc2,rack-C,prod,HIST-2026-003
ALM-10602,2026-07-18T02:11:41,Prometheus,ao-038-cache,cache-cluster,2,latency_high,"Yanit suresi p99 esigi asti, 891 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10758,2026-07-18T02:11:47,Zabbix,ao-031-subscriber,subscriber-db,1,backup_warn,Yedekleme 37 dakika gecikmeli,dc1,rack-B,prod,HIST-2026-003
ALM-10736,2026-07-18T02:12:01,OBM,ao-006-mobile,mobile-bff,4,latency_high,"Yanit suresi p99 esigi asti, 656 ms",dc2,rack-A,prod,HIST-2026-003
ALM-10593,2026-07-18T02:12:13,Prometheus,ao-007-web,web-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (133 ms),dc1,rack-B,prod,HIST-2026-003
ALM-10668,2026-07-18T02:12:23,SyslogNG,ao-007-web,web-bff,3,gc_pressure,GC duraklama suresi 3632 ms,dc1,rack-B,prod,HIST-2026-003
ALM-10728,2026-07-18T02:12:43,Prometheus,ao-004-mobile,mobile-bff,4,timeout,session-service servisine yapilan cagri zaman asimina ugradi (201 ms),dc2,rack-B,prod,HIST-2026-003
ALM-10702,2026-07-18T02:12:44,Prometheus,ao-006-mobile,mobile-bff,4,gc_pressure,GC duraklama suresi 3487 ms,dc2,rack-A,prod,HIST-2026-003
ALM-10629,2026-07-18T02:13:02,OBM,ao-008-web,web-bff,4,latency_high,"Yanit suresi p99 esigi asti, 225 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10710,2026-07-18T02:13:05,OBM,ao-011-auth,auth-service,4,thread_pool,Thread pool doluluk yuzde 91,dc1,rack-C,prod,HIST-2026-003
ALM-10661,2026-07-18T02:13:36,Prometheus,ao-005-mobile,mobile-bff,4,http_5xx,HTTP 5xx hata orani yuzde 27 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10738,2026-07-18T02:14:40,Prometheus,ao-011-auth,auth-service,4,http_5xx,HTTP 5xx hata orani yuzde 18 seviyesine cikti,dc1,rack-C,prod,HIST-2026-003
ALM-10729,2026-07-18T02:14:51,Zabbix,ao-037-cache,cache-cluster,4,http_5xx,HTTP 5xx hata orani yuzde 45 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10763,2026-07-18T02:14:56,SyslogNG,ao-046-dns,dns-resolver,2,cert_expiry,Sertifika 37 gun icinde suresi dolacak,dc2,rack-B,prod,HIST-2026-003
ALM-10615,2026-07-18T02:14:58,AppDynamics,ao-007-web,web-bff,3,http_5xx,HTTP 5xx hata orani yuzde 17 seviyesine cikti,dc1,rack-B,prod,HIST-2026-003
ALM-10648,2026-07-18T02:15:13,Zabbix,ao-008-web,web-bff,3,latency_high,"Yanit suresi p99 esigi asti, 442 ms",dc2,rack-C,prod,HIST-2026-003
ALM-10934,2026-08-04T14:19:31,SyslogNG,ao-040-message,message-queue,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 91 saniye",dc2,rack-B,prod,HIST-2026-004
ALM-10816,2026-08-04T14:22:10,SyslogNG,ao-052-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc2,rack-B,prod,HIST-2026-004
ALM-10901,2026-08-04T14:22:23,AppDynamics,ao-028-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 91",dc2,rack-B,prod,HIST-2026-004
ALM-10809,2026-08-04T14:22:33,SyslogNG,ao-053-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 73",dc1,rack-C,prod,HIST-2026-004
ALM-10836,2026-08-04T14:22:36,OBM,ao-027-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-A,prod,HIST-2026-004
ALM-10780,2026-08-04T14:22:38,OBM,ao-052-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 718 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10789,2026-08-04T14:22:41,Prometheus,ao-053-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 1297 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10798,2026-08-04T14:22:45,AppDynamics,ao-054-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 853 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10790,2026-08-04T14:23:10,SyslogNG,ao-053-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 846 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10781,2026-08-04T14:23:24,SyslogNG,ao-052-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 873 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10799,2026-08-04T14:23:24,AppDynamics,ao-054-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 1409 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10932,2026-08-04T14:23:27,AppDynamics,ao-019-billing,billing-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (172 ms),dc1,rack-B,prod,HIST-2026-004
ALM-10915,2026-08-04T14:23:29,OBM,ao-053-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (171 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10895,2026-08-04T14:23:37,SyslogNG,ao-026-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-C,prod,HIST-2026-004
ALM-10917,2026-08-04T14:23:38,Prometheus,ao-027-order,order-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 83",dc1,rack-A,prod,HIST-2026-004
ALM-10858,2026-08-04T14:23:39,Prometheus,ao-028-order,order-service,5,ext_unreach,"Dis servis order-service erisilemiyor, HTTP 503",dc2,rack-B,prod,HIST-2026-004
ALM-10791,2026-08-04T14:23:49,OBM,ao-053-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1667 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10800,2026-08-04T14:23:50,OBM,ao-054-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 891 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10849,2026-08-04T14:23:54,AppDynamics,ao-026-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (171 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10782,2026-08-04T14:24:00,OBM,ao-052-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1040 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10837,2026-08-04T14:24:05,Zabbix,ao-020-billing,billing-service,4,ext_slow,Dis servis billing-service yanit suresi 808 ms,dc2,rack-C,prod,HIST-2026-004
ALM-10931,2026-08-04T14:24:21,Prometheus,ao-027-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 680 ms",dc1,rack-A,prod,HIST-2026-004
ALM-10801,2026-08-04T14:24:23,SyslogNG,ao-054-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 1608 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10860,2026-08-04T14:24:24,Prometheus,ao-018-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (175 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10792,2026-08-04T14:24:28,Zabbix,ao-053-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1555 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10783,2026-08-04T14:24:33,Zabbix,ao-052-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1685 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10867,2026-08-04T14:24:38,SyslogNG,ao-053-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 73",dc1,rack-C,prod,HIST-2026-004
ALM-10877,2026-08-04T14:24:39,OBM,ao-054-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (165 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10845,2026-08-04T14:24:42,Prometheus,ao-020-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (220 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10899,2026-08-04T14:24:49,AppDynamics,ao-053-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (178 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10886,2026-08-04T14:24:57,Prometheus,ao-020-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 92",dc2,rack-C,prod,HIST-2026-004
ALM-10802,2026-08-04T14:25:00,SyslogNG,ao-054-payment,payment-provider-gw,5,ext_slow,Dis servis payment-provider-gw yanit suresi 1354 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10784,2026-08-04T14:25:08,SyslogNG,ao-052-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1667 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10941,2026-08-04T14:25:08,SyslogNG,ao-001-api,api-gateway,2,ntp_drift,Saat sapmasi 289 ms,dc1,rack-B,prod,HIST-2026-004
ALM-10793,2026-08-04T14:25:09,Prometheus,ao-053-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 824 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10803,2026-08-04T14:25:14,AppDynamics,ao-054-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc2,rack-A,prod,HIST-2026-004
ALM-10930,2026-08-04T14:25:16,AppDynamics,ao-054-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (95 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10785,2026-08-04T14:25:19,OBM,ao-052-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 502",dc2,rack-B,prod,HIST-2026-004
ALM-10794,2026-08-04T14:25:19,Zabbix,ao-053-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc1,rack-C,prod,HIST-2026-004
ALM-10859,2026-08-04T14:25:26,SyslogNG,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (105 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10815,2026-08-04T14:25:40,AppDynamics,ao-054-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 72",dc2,rack-A,prod,HIST-2026-004
ALM-10897,2026-08-04T14:25:41,Zabbix,ao-054-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 82",dc2,rack-A,prod,HIST-2026-004
ALM-10940,2026-08-04T14:25:48,AppDynamics,ao-015-subscriber,subscriber-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 84 dolu",dc1,rack-A,prod,HIST-2026-004
ALM-10913,2026-08-04T14:25:52,Prometheus,ao-027-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (111 ms),dc1,rack-A,prod,HIST-2026-004
ALM-10795,2026-08-04T14:25:58,OBM,ao-053-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 502",dc1,rack-C,prod,HIST-2026-004
ALM-10786,2026-08-04T14:26:01,Zabbix,ao-052-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 502",dc2,rack-B,prod,HIST-2026-004
ALM-10856,2026-08-04T14:26:02,Zabbix,ao-026-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (143 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10904,2026-08-04T14:26:02,AppDynamics,ao-026-payment,payment-service,5,ext_unreach,"Dis servis payment-service erisilemiyor, HTTP 504",dc2,rack-C,prod,HIST-2026-004
ALM-10804,2026-08-04T14:26:08,OBM,ao-054-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc2,rack-A,prod,HIST-2026-004
ALM-10825,2026-08-04T14:26:22,AppDynamics,ao-054-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 98",dc2,rack-A,prod,HIST-2026-004
ALM-10872,2026-08-04T14:26:22,OBM,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (113 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10847,2026-08-04T14:26:36,SyslogNG,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (128 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10946,2026-08-04T14:26:41,Prometheus,ao-033-subscriber,subscriber-db,3,network_flap,Arayuz eth0 link durumu 40 kez degisti,dc1,rack-A,prod,HIST-2026-004
ALM-10796,2026-08-04T14:26:44,Zabbix,ao-053-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 502",dc1,rack-C,prod,HIST-2026-004
ALM-10826,2026-08-04T14:26:45,OBM,ao-053-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 88",dc1,rack-C,prod,HIST-2026-004
ALM-10787,2026-08-04T14:26:46,AppDynamics,ao-052-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc2,rack-B,prod,HIST-2026-004
ALM-10805,2026-08-04T14:26:48,OBM,ao-054-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc2,rack-A,prod,HIST-2026-004
ALM-10870,2026-08-04T14:26:49,SyslogNG,ao-052-payment,payment-provider-gw,4,latency_high,"Yanit suresi p99 esigi asti, 950 ms",dc2,rack-B,prod,HIST-2026-004
ALM-10822,2026-08-04T14:26:57,OBM,ao-020-billing,billing-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (158 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10914,2026-08-04T14:27:16,Prometheus,ao-052-payment,payment-provider-gw,4,ext_slow,Dis servis payment-provider-gw yanit suresi 1559 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10951,2026-08-04T14:27:25,Prometheus,ao-016-subscriber,subscriber-service,2,network_flap,Arayuz eth0 link durumu 34 kez degisti,dc2,rack-B,prod,HIST-2026-004
ALM-10944,2026-08-04T14:27:28,AppDynamics,ao-045-dns,dns-resolver,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 113 saniye",dc1,rack-A,prod,HIST-2026-004
ALM-10788,2026-08-04T14:27:30,SyslogNG,ao-052-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 502",dc2,rack-B,prod,HIST-2026-004
ALM-10806,2026-08-04T14:27:32,SyslogNG,ao-054-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc2,rack-A,prod,HIST-2026-004
ALM-10797,2026-08-04T14:27:39,OBM,ao-053-payment,payment-provider-gw,5,ext_unreach,"Dis servis payment-provider-gw erisilemiyor, HTTP 504",dc1,rack-C,prod,HIST-2026-004
ALM-10905,2026-08-04T14:27:40,OBM,ao-024-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 90",dc2,rack-A,prod,HIST-2026-004
ALM-10928,2026-08-04T14:27:41,Prometheus,ao-024-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 86",dc2,rack-A,prod,HIST-2026-004
ALM-10892,2026-08-04T14:27:49,AppDynamics,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-A,prod,HIST-2026-004
ALM-10898,2026-08-04T14:28:06,AppDynamics,ao-052-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (167 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10908,2026-08-04T14:28:18,SyslogNG,ao-025-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (213 ms),dc1,rack-B,prod,HIST-2026-004
ALM-10911,2026-08-04T14:28:22,Prometheus,ao-053-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (113 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10955,2026-08-04T14:28:32,Prometheus,ao-040-message,message-queue,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 87 dolu",dc2,rack-B,prod,HIST-2026-004
ALM-10823,2026-08-04T14:28:34,AppDynamics,ao-053-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 78",dc1,rack-C,prod,HIST-2026-004
ALM-10880,2026-08-04T14:28:46,AppDynamics,ao-019-billing,billing-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (210 ms),dc1,rack-B,prod,HIST-2026-004
ALM-10844,2026-08-04T14:28:52,Zabbix,ao-053-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (164 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10861,2026-08-04T14:29:11,OBM,ao-027-order,order-service,5,ext_slow,Dis servis order-service yanit suresi 912 ms,dc1,rack-A,prod,HIST-2026-004
ALM-10832,2026-08-04T14:29:35,Prometheus,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (175 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10883,2026-08-04T14:29:43,Zabbix,ao-026-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (126 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10820,2026-08-04T14:29:44,Zabbix,ao-019-billing,billing-service,5,ext_unreach,"Dis servis billing-service erisilemiyor, HTTP 504",dc1,rack-B,prod,HIST-2026-004
ALM-10818,2026-08-04T14:29:46,Zabbix,ao-026-payment,payment-service,5,ext_unreach,"Dis servis payment-service erisilemiyor, HTTP 502",dc2,rack-C,prod,HIST-2026-004
ALM-10949,2026-08-04T14:29:52,Prometheus,ao-012-session,session-service,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 89 saniye",dc2,rack-A,prod,HIST-2026-004
ALM-10919,2026-08-04T14:30:06,Zabbix,ao-025-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (156 ms),dc1,rack-B,prod,HIST-2026-004
ALM-10879,2026-08-04T14:30:10,Zabbix,ao-054-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 92",dc2,rack-A,prod,HIST-2026-004
ALM-10855,2026-08-04T14:30:22,OBM,ao-026-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 86",dc2,rack-C,prod,HIST-2026-004
ALM-10811,2026-08-04T14:30:23,Zabbix,ao-028-order,order-service,5,ext_slow,Dis servis order-service yanit suresi 1356 ms,dc2,rack-B,prod,HIST-2026-004
ALM-10838,2026-08-04T14:30:43,OBM,ao-025-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 93",dc1,rack-B,prod,HIST-2026-004
ALM-10863,2026-08-04T14:30:45,SyslogNG,ao-018-billing,billing-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (117 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10875,2026-08-04T14:30:47,OBM,ao-024-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 91",dc2,rack-A,prod,HIST-2026-004
ALM-10923,2026-08-04T14:30:49,SyslogNG,ao-020-billing,billing-service,5,ext_slow,Dis servis billing-service yanit suresi 1572 ms,dc2,rack-C,prod,HIST-2026-004
ALM-10920,2026-08-04T14:30:57,OBM,ao-052-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 85",dc2,rack-B,prod,HIST-2026-004
ALM-10864,2026-08-04T14:30:59,AppDynamics,ao-024-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (211 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10889,2026-08-04T14:31:03,Prometheus,ao-018-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 89",dc2,rack-A,prod,HIST-2026-004
ALM-10887,2026-08-04T14:31:09,OBM,ao-052-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (120 ms),dc2,rack-B,prod,HIST-2026-004
ALM-10936,2026-08-04T14:31:26,OBM,ao-055-sms,sms-gateway,1,cert_expiry,Sertifika 28 gun icinde suresi dolacak,dc1,rack-B,prod,HIST-2026-004
ALM-10924,2026-08-04T14:31:34,Prometheus,ao-053-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (141 ms),dc1,rack-C,prod,HIST-2026-004
ALM-10909,2026-08-04T14:31:50,Prometheus,ao-054-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (97 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10933,2026-08-04T14:31:56,Prometheus,ao-054-payment,payment-provider-gw,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (161 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10841,2026-08-04T14:31:59,AppDynamics,ao-024-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (160 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10890,2026-08-04T14:32:05,AppDynamics,ao-027-order,order-service,3,latency_high,"Yanit suresi p99 esigi asti, 957 ms",dc1,rack-A,prod,HIST-2026-004
ALM-10821,2026-08-04T14:32:07,OBM,ao-054-payment,payment-provider-gw,5,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-A,prod,HIST-2026-004
ALM-10871,2026-08-04T14:32:20,OBM,ao-054-payment,payment-provider-gw,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (113 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10868,2026-08-04T14:32:27,Zabbix,ao-025-payment,payment-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-B,prod,HIST-2026-004
ALM-10885,2026-08-04T14:32:35,SyslogNG,ao-026-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (194 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10881,2026-08-04T14:32:36,SyslogNG,ao-026-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (173 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10956,2026-08-04T14:32:44,SyslogNG,ao-041-object,object-store,1,ntp_drift,Saat sapmasi 311 ms,dc1,rack-C,prod,HIST-2026-004
ALM-10948,2026-08-04T14:32:47,OBM,ao-022-charging,charging-service,2,cert_expiry,Sertifika 53 gun icinde suresi dolacak,dc2,rack-B,prod,HIST-2026-004
ALM-10937,2026-08-04T14:32:48,AppDynamics,ao-006-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 595 ms,dc2,rack-A,prod,HIST-2026-004
ALM-10842,2026-08-04T14:32:50,OBM,ao-027-order,order-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (217 ms),dc1,rack-A,prod,HIST-2026-004
ALM-10922,2026-08-04T14:32:56,Zabbix,ao-027-order,order-service,5,ext_slow,Dis servis order-service yanit suresi 1120 ms,dc1,rack-A,prod,HIST-2026-004
ALM-10882,2026-08-04T14:32:57,Prometheus,ao-026-payment,payment-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-C,prod,HIST-2026-004
ALM-10829,2026-08-04T14:33:09,AppDynamics,ao-027-order,order-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (179 ms),dc1,rack-A,prod,HIST-2026-004
ALM-10834,2026-08-04T14:33:10,Zabbix,ao-052-payment,payment-provider-gw,4,txn_fail,"Islem basarisiz, hata orani yuzde 94",dc2,rack-B,prod,HIST-2026-004
ALM-10853,2026-08-04T14:33:29,Zabbix,ao-024-payment,payment-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (179 ms),dc2,rack-A,prod,HIST-2026-004
ALM-10862,2026-08-04T14:33:29,OBM,ao-018-billing,billing-service,3,latency_high,"Yanit suresi p99 esigi asti, 1440 ms",dc2,rack-A,prod,HIST-2026-004
ALM-10884,2026-08-04T14:33:29,AppDynamics,ao-020-billing,billing-service,5,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (181 ms),dc2,rack-C,prod,HIST-2026-004
ALM-10957,2026-08-04T14:33:36,SyslogNG,ao-004-mobile,mobile-bff,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 75 dolu",dc2,rack-B,prod,HIST-2026-004
ALM-10824,2026-08-04T14:33:42,AppDynamics,ao-028-order,order-service,5,ext_unreach,"Dis servis order-service erisilemiyor, HTTP 502",dc2,rack-B,prod,HIST-2026-004
ALM-10929,2026-08-04T14:33:43,Prometheus,ao-027-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-A,prod,HIST-2026-004
ALM-10833,2026-08-04T14:33:57,Prometheus,ao-025-payment,payment-service,4,timeout,payment-provider-gw servisine yapilan cagri zaman asimina ugradi (182 ms),dc1,rack-B,prod,HIST-2026-004
